SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.10682006699999999,54,0,0.228343529,29586.0,25,0,3,0,0.0
0,0.056539574,60,0,0.28184919399999997,8500.0,10,0,1,0,0.0
0,0.42564642399999997,45,0,0.361875085,7380.0,8,0,1,0,2.0
0,0.081331545,52,0,0.316355405,1766.0,7,0,0,0,1.0
0,0.10164250400000001,61,0,0.34712027100000004,7083.0,13,0,2,0,2.0
0,0.30011411600000004,74,0,764.0,,8,0,0,0,0.0
0,0.770095793,30,0,486.0,,3,1,0,0,
0,0.055748839,62,0,0.218832622,4916.0,11,0,1,0,0.0
0,0.273379602,40,0,1.17005473,2557.0,7,0,2,0,2.0
0,0.451176051,42,0,0.315536893,5000.0,13,0,1,0,1.0
0,0.515737574,54,1,0.304677979,32000.0,7,0,1,0,1.0
0,0.002718708,75,0,781.0,,6,0,1,0,0.0
0,0.701468115,45,0,0.533255844,7742.0,12,0,2,0,2.0
0,0.9999998999999999,42,0,0.21331039699999998,9300.0,4,0,2,0,0.0
0,0.991190896,54,0,0.797387363,3750.0,5,0,3,0,0.0
0,0.013998833,93,0,5.0,,2,0,0,0,0.0
0,0.7237105159999999,23,0,0.20982514600000002,1200.0,6,0,0,0,0.0
0,0.28493802,63,0,0.223490391,10250.0,7,0,2,0,0.0
0,0.000455391,47,0,0.0,3000.0,3,0,0,0,2.0
0,0.121798321,56,0,0.27364694,3953.0,4,0,0,0,1.0
0,0.304483674,40,0,2171.0,,5,0,2,0,2.0
0,0.9999998999999999,28,0,0.0,,1,0,0,0,0.0
1,1.058159802,48,8,3082.0,,11,1,2,2,0.0
0,0.0,37,0,0.336732653,5000.0,7,0,1,0,2.0
0,0.13878241,65,0,0.23445252100000002,17333.0,6,0,2,0,0.0
0,0.386479384,32,0,0.5046238439999999,4000.0,9,0,2,0,1.0
0,0.236610975,56,0,0.418197725,8000.0,13,0,2,0,0.0
0,0.381035435,72,1,1.540918164,1001.0,13,0,0,0,0.0
0,0.033423035,58,0,0.62530162,2900.0,8,0,1,0,1.0
0,0.046426302,59,0,0.145518912,16100.0,13,0,2,0,1.0
0,0.053770282999999995,83,0,0.006528633000000001,5360.0,5,0,0,0,1.0
0,0.041614977000000004,65,0,0.244134897,4091.0,3,0,1,0,0.0
0,0.00494161,78,0,0.469360568,2251.0,15,0,1,0,0.0
0,0.543746291,86,0,0.18225967699999998,7000.0,10,0,0,0,0.0
0,0.059165126,59,0,1.036728512,2640.0,18,0,3,0,0.0
0,0.054601234000000005,56,0,0.195705622,6100.0,9,0,2,0,1.0
0,0.21181773399999998,70,0,0.078272106,5416.0,6,0,0,0,1.0
0,1.075189975,35,0,0.229395801,7000.0,5,1,0,1,0.0
1,0.44826436799999997,60,2,0.46791443899999996,2617.0,11,0,1,1,0.0
0,0.013475399999999998,78,0,53.0,,13,0,0,0,0.0
0,0.963822257,62,1,2808.0,,11,0,1,0,0.0
0,0.0,48,0,0.57107662,4058.0,5,0,1,0,1.0
0,0.44745488299999997,40,0,1.100374844,4801.0,8,0,6,0,2.0
0,0.020186303,76,0,429.0,,7,0,1,0,0.0
0,0.007639898000000001,63,0,0.0037085509999999996,4583.0,3,0,0,0,0.0
0,0.001859265,56,0,16.0,,14,0,0,0,0.0
0,0.206630416,53,0,0.28911205100000004,3783.0,5,0,1,0,1.0
0,0.013441648,84,0,9.0,,4,0,0,0,0.0
0,0.508885626,47,0,0.395657763,7000.0,9,0,2,0,2.0
0,0.078997531,88,0,2449.0,,8,0,2,0,0.0
0,0.071040187,71,0,0.438033743,4800.0,11,0,2,0,0.0
0,0.9999998999999999,62,0,0.373670213,6767.0,11,0,2,0,0.0
1,0.7021985340000001,38,1,0.6903158979999999,1930.0,10,0,1,0,2.0
0,0.061127793,56,0,3056.0,,11,0,2,0,0.0
0,1.070670901,49,2,0.354059666,9150.0,7,0,2,1,4.0
0,0.8280202329999999,29,1,0.095557777,7000.0,6,0,0,1,0.0
0,0.02953598,54,0,0.083399614,8800.0,8,0,0,0,0.0
0,0.162926444,64,0,1130.0,,8,0,0,0,0.0
0,0.12046775400000001,48,0,0.372090618,9666.0,6,0,2,0,2.0
0,1.012237588,44,2,3274.0,,10,0,1,0,0.0
0,0.022735752,55,0,0.245229008,5239.0,23,0,0,0,1.0
0,0.698273988,47,0,0.41494411299999995,6530.0,9,0,3,0,1.0
0,0.0,77,0,0.19700333,1801.0,7,0,0,0,0.0
0,0.0,46,0,0.48605123,7885.0,12,0,3,0,2.0
0,0.089363674,62,0,652.0,,10,0,1,0,0.0
0,0.674959312,55,0,2.762470309,3788.0,7,0,0,0,0.0
0,0.5935786239999999,55,0,0.770939791,4500.0,14,0,1,0,0.0
0,0.229838508,53,0,0.381069076,6528.0,6,0,2,0,2.0
0,0.9999998999999999,29,0,0.0,2860.0,0,0,0,0,0.0
1,0.9999998999999999,61,1,0.034893993,6791.0,1,2,0,1,3.0
0,0.9999998999999999,72,0,435.0,,10,0,0,0,0.0
0,0.019682923999999997,63,0,0.374805599,4500.0,12,0,2,0,0.0
0,0.0,67,0,0.008279338,8333.0,3,0,0,0,0.0
0,0.008359265,72,0,0.472401698,5416.0,35,0,1,0,2.0
0,0.9999998999999999,56,0,1059.0,,3,0,1,0,0.0
0,0.0,41,0,1886.0,,4,0,1,0,0.0
0,0.057466954,37,0,55.0,,5,0,0,0,0.0
0,0.090162688,56,0,0.816079415,9166.0,6,0,1,0,0.0
0,0.186644447,27,1,0.212350067,2250.0,3,0,0,0,0.0
0,0.099390061,85,0,0.004999138,5800.0,2,0,0,0,0.0
0,0.00482052,67,0,2118.0,,17,0,1,0,0.0
1,0.75128109,38,3,0.701099633,3000.0,7,1,1,1,2.0
0,0.451976521,49,0,0.413117377,5000.0,11,0,1,0,1.0
0,0.173076583,47,0,0.346723799,5600.0,10,0,2,0,3.0
1,0.61461794,31,0,140.0,,1,0,0,0,1.0
0,0.478606685,41,0,0.44556324700000005,4766.0,9,0,1,0,3.0
0,0.07638320900000001,50,0,0.599340687,7886.0,13,0,2,0,2.0
0,0.065106352,71,0,0.12304434800000001,8500.0,5,0,1,0,0.0
0,0.0,76,0,0.0,2000.0,3,0,0,0,0.0
0,0.011360158,81,0,79.0,,8,0,1,0,
0,0.004047426,38,0,0.282179455,4000.0,2,0,1,0,0.0
0,0.143199394,65,0,2.165133946,2500.0,17,0,0,0,0.0
1,0.85971389,55,0,0.599348239,11046.0,18,7,6,6,1.0
0,0.862394058,76,0,0.060208842,4500.0,3,0,0,0,0.0
0,0.9999998999999999,71,0,2.628306878,755.0,3,0,2,0,0.0
0,0.008853096999999999,54,0,0.305029995,6500.0,6,0,1,0,2.0
0,0.244996254,41,0,0.6761139979999999,6350.0,15,0,2,0,2.0
0,0.09591666300000001,61,0,0.474004639,10347.0,12,0,3,0,0.0
0,0.006430509,66,0,0.17464726100000003,9000.0,22,0,1,0,0.0
0,0.08447740699999999,47,0,2219.0,,10,0,2,0,0.0
0,0.012159938,79,0,0.00479872,3750.0,7,0,0,0,0.0
0,0.024298785,90,0,14.0,,1,0,0,0,0.0
0,0.059070752000000004,76,0,61.0,,2,0,0,0,0.0
0,0.0,49,0,0.18171021399999998,5893.0,12,0,1,0,1.0
0,0.957608582,58,2,0.702085119,3500.0,10,0,2,0,0.0
0,0.029226242000000003,65,0,0.268698504,12500.0,18,0,4,0,1.0
0,0.19831758300000002,68,0,0.6210504720000001,4873.0,11,0,3,0,0.0
0,0.714527085,48,0,0.330515408,11000.0,7,0,1,0,2.0
1,0.9999998999999999,29,0,0.746198217,1906.0,6,0,1,0,1.0
0,0.284617477,33,0,0.34630455299999996,7400.0,8,0,1,0,0.0
0,0.002272658,53,0,0.26425874899999996,9800.0,8,0,1,0,1.0
0,0.216934348,71,0,0.7277621120000001,3900.0,17,0,1,0,0.0
0,0.017572956,50,0,0.632826663,7170.0,12,0,4,0,0.0
0,0.29404615,60,0,0.240708224,6833.0,10,0,1,0,1.0
0,0.022579187999999997,73,0,0.004868154,2464.0,5,0,0,0,0.0
0,0.0,50,0,0.112699122,6716.0,5,0,0,0,1.0
0,0.011039117,24,0,4.0,0.0,1,0,0,0,0.0
0,0.006249844,61,0,1141.0,,7,0,1,0,0.0
0,0.027159126000000002,76,0,0.003199488,12501.0,6,0,0,0,0.0
0,0.0,74,0,0.006333121999999999,9473.0,9,0,0,0,0.0
0,0.369099125,40,0,0.253552113,10908.0,7,0,3,0,2.0
0,0.17324541,56,0,0.5565898029999999,4726.0,15,0,2,0,0.0
0,0.459624601,48,0,0.590822483,6297.0,15,0,1,0,1.0
0,0.9999998999999999,50,0,0.578555473,1342.0,2,0,1,0,0.0
0,0.032137799,72,0,0.310137972,5000.0,8,0,1,0,1.0
1,0.312162899,35,1,1.5337132,2105.0,11,0,1,0,2.0
0,0.290414742,31,0,0.356623245,5910.0,3,0,1,0,1.0
0,0.046448394000000004,64,0,0.032489847,3200.0,4,0,0,0,0.0
0,0.050115639000000003,45,0,0.29261745,8939.0,7,0,1,0,3.0
0,0.002132006,55,0,0.274558968,11166.0,16,0,2,0,2.0
0,0.0016923589999999998,36,0,0.657159659,3400.0,13,0,1,0,0.0
0,0.14636581099999998,45,0,0.272363685,7500.0,6,0,2,0,3.0
0,0.719955337,38,0,0.483461963,10883.0,8,0,4,0,5.0
0,0.042229685999999995,55,0,0.19812564100000002,6828.0,5,0,2,0,0.0
0,0.10507972199999999,60,0,0.43265247799999995,7000.0,9,0,1,0,0.0
0,0.182424219,35,0,0.12408115300000001,3400.0,7,0,0,0,0.0
0,0.194661948,53,0,0.439638572,6750.0,15,1,1,0,0.0
0,0.901789222,41,0,0.161954037,8310.0,5,0,0,0,2.0
0,0.017271942,85,0,52.0,,1,0,0,0,
0,0.057450163,36,0,0.412983626,6900.0,8,0,2,0,0.0
0,0.217239138,37,0,0.360808709,4500.0,7,0,3,0,2.0
0,0.0,56,0,0.33098852300000003,2700.0,9,0,0,0,0.0
0,0.09016627599999999,67,0,1.042689076,2974.0,4,0,3,0,0.0
0,0.130548303,42,0,0.279524497,9000.0,6,0,2,0,4.0
0,0.048457082,62,0,66.0,,4,0,0,0,
0,0.095695215,81,0,56.0,,2,0,0,0,1.0
0,0.19026991,27,0,0.0028891909999999997,5883.0,3,0,0,0,0.0
0,0.00762773,50,0,0.391202932,3000.0,10,0,1,0,2.0
0,0.728988796,62,0,0.558685051,11893.0,8,0,2,0,1.0
0,0.031536192000000005,66,0,0.117568851,5264.0,6,0,0,0,1.0
0,0.730976172,43,3,498.0,,5,1,0,1,0.0
1,0.897443222,44,1,6.387345679,2591.0,7,1,1,0,3.0
0,0.031483915,61,0,0.202946851,5700.0,5,0,1,0,1.0
0,0.005878431999999999,57,0,2.0,,4,0,0,0,
0,0.930098289,37,0,0.214399153,1888.0,5,0,0,0,0.0
0,0.09660391,43,0,0.39381415799999997,7500.0,14,0,1,0,3.0
0,0.038664224,53,0,0.264398221,8316.0,6,0,2,0,2.0
0,0.010451321999999999,72,0,0.008706869,3100.0,8,0,0,0,0.0
1,0.965961362,67,1,0.08926366,23480.0,6,0,1,0,0.0
0,0.774522548,44,0,0.42375853799999996,10833.0,6,0,1,0,2.0
0,0.056753646,51,0,0.10195921599999999,2500.0,10,0,0,0,0.0
0,0.31088639100000004,59,0,0.375789284,5542.0,9,0,1,0,0.0
0,0.071953393,34,0,3746.0,,7,0,1,0,0.0
0,0.048748034,59,0,0.19005481600000002,12769.0,5,0,1,0,0.0
0,0.005620625,82,0,0.0042411390000000005,3300.0,4,0,0,0,1.0
0,0.02079936,38,0,0.521863506,7340.0,8,0,2,0,0.0
0,0.463472899,48,0,0.324994,16667.0,14,0,2,0,0.0
0,0.1987575,47,0,0.256066411,4697.0,7,0,0,0,0.0
0,0.11220604099999999,62,0,0.8208709940000001,3650.0,11,0,2,0,0.0
0,0.28026941899999996,34,1,0.25812364600000004,6000.0,6,0,1,0,2.0
0,0.15703092400000002,33,0,0.22196300600000002,6000.0,18,0,0,0,0.0
0,0.202720819,75,1,0.079856019,7500.0,5,0,1,0,0.0
0,0.050566364,69,0,0.297681607,6469.0,20,0,1,0,0.0
0,0.9999998999999999,78,0,6.0,,1,0,0,0,0.0
0,0.9585583129999999,43,0,0.662392326,10215.0,10,0,2,0,3.0
0,0.141123925,65,0,0.327226053,19866.0,10,0,2,0,1.0
0,0.808104215,61,1,1.879450344,1600.0,12,0,2,0,0.0
1,0.031585449,78,0,0.013746563,4000.0,16,1,0,0,0.0
0,0.38432969100000003,37,1,0.17400618899999998,4200.0,10,0,0,0,0.0
0,1.046312742,69,0,0.355184424,22393.0,18,0,4,0,0.0
0,0.032416522,46,0,0.451560092,10383.0,10,0,3,0,2.0
0,0.40069666,61,1,0.5288677829999999,4000.0,7,0,1,0,2.0
0,0.345821376,66,0,0.167795206,35000.0,9,0,1,0,0.0
0,0.7860356609999999,68,0,0.5105427570000001,5121.0,4,0,1,0,0.0
0,0.803882027,55,0,0.328879193,7333.0,4,0,1,0,2.0
0,0.14628107,51,0,3178.0,,8,0,1,0,0.0
0,0.24767976,49,0,1.12292149,4750.0,11,0,3,0,1.0
0,0.24114835899999998,54,0,0.22225430699999998,10388.0,8,0,1,0,3.0
0,0.9999998999999999,59,1,0.5064255120000001,2100.0,1,0,1,0,0.0
0,0.032245524,49,0,1635.0,,7,0,1,0,0.0
0,0.018705257,76,0,0.46301472,5366.0,21,0,2,0,0.0
0,0.07247421700000001,33,0,0.297788168,5560.0,14,0,2,0,1.0
0,0.475226239,30,0,0.26056110899999996,3100.0,4,0,0,0,0.0
0,0.816697575,34,0,0.246161171,8400.0,8,0,0,0,3.0
0,0.0,65,0,0.50265542,3200.0,6,0,2,0,1.0
0,0.015170898,54,0,0.25160714300000003,5599.0,8,0,1,0,0.0
1,0.151470261,43,0,0.20443977800000002,20000.0,13,0,1,1,1.0
0,0.032404009,73,0,69.0,,12,0,0,0,0.0
1,0.9999998999999999,30,0,0.46877602,1200.0,1,3,0,0,0.0
1,1.0102158509999999,33,4,0.326826946,4200.0,12,1,0,2,0.0
0,0.21831563399999998,36,0,0.35319028799999996,7083.0,7,0,1,0,2.0
0,0.992627378,36,1,0.11854495699999999,13167.0,7,0,0,0,3.0
0,0.870135511,66,5,0.236960507,6000.0,9,0,1,0,0.0
0,0.022515919,63,0,0.0059988,5000.0,6,0,0,0,0.0
0,0.18974407,48,0,0.208368843,11733.0,7,0,1,0,3.0
0,0.258315953,58,0,0.283302559,15163.0,20,0,2,0,1.0
1,0.030628525,37,2,0.922368273,8900.0,20,0,8,0,0.0
0,0.0,51,0,29.0,,7,0,0,0,0.0
0,0.022143512999999997,62,0,0.39928896799999997,9000.0,51,0,2,0,0.0
0,0.9999998999999999,51,1,0.8622319159999999,2750.0,3,0,2,1,2.0
0,0.011217498999999999,37,0,0.291673849,5800.0,4,0,1,0,0.0
0,0.231126348,51,0,1981.0,,4,0,1,0,0.0
0,0.09937538,44,0,0.482903419,5000.0,19,0,1,0,2.0
0,0.6712785040000001,55,1,0.396075491,8000.0,9,0,1,0,0.0
1,0.323280507,60,0,0.566333383,6700.0,9,0,2,0,1.0
0,0.008987977,56,0,0.562839966,3492.0,5,0,1,0,0.0
0,0.024118538,89,0,45.0,,8,0,0,0,0.0
0,0.10423601099999999,43,0,0.531646835,10000.0,6,0,2,0,3.0
0,0.0,61,0,606.0,,10,0,0,0,0.0
0,0.0,74,0,0.0,,3,0,0,0,0.0
0,0.6746452490000001,75,0,1.0353793690000002,2345.0,8,0,0,0,0.0
0,0.0,40,4,0.19029633899999998,6883.0,11,0,2,0,0.0
0,0.10611460199999999,47,0,2305.0,,15,0,1,0,4.0
0,0.952081917,60,0,0.261639532,3500.0,7,0,0,0,1.0
1,0.51910007,43,4,0.203253116,15000.0,7,1,1,0,2.0
0,0.923456865,43,0,0.227229147,7300.0,4,0,1,0,0.0
0,0.273031869,78,0,1659.0,,7,0,1,0,0.0
0,0.413290669,69,1,0.506947325,9643.0,10,0,3,0,0.0
0,0.241533064,50,0,1.039069767,5374.0,7,0,2,0,0.0
1,0.366257545,51,1,0.701504611,6180.0,14,0,2,0,0.0
0,0.027147781,69,0,0.152552553,3329.0,6,0,0,0,0.0
0,0.15598614800000002,29,0,0.575856036,4000.0,8,0,2,0,0.0
0,0.049620280999999995,65,0,0.020604499999999998,13200.0,8,0,0,0,1.0
0,0.023665245,81,0,0.061041806,10500.0,15,0,1,0,0.0
0,0.017937774,66,0,29.0,,5,0,0,0,0.0
0,0.9999998999999999,63,0,0.90904915,2176.0,2,0,1,0,0.0
0,0.096916923,51,0,0.280512988,9200.0,6,0,1,0,3.0
0,0.014792933000000001,55,0,0.339357132,6750.0,27,0,1,0,2.0
0,0.294675233,38,0,0.427252798,8666.0,6,0,1,0,1.0
0,0.10913895900000001,68,0,0.018196361,5000.0,5,0,0,0,0.0
0,0.0,59,0,2113.0,,13,0,2,0,
0,0.002645621,49,0,0.5178262370000001,8666.0,6,0,2,0,0.0
0,0.43704676600000003,75,0,0.7400371379999999,7000.0,20,0,1,0,0.0
0,0.9999998999999999,32,0,0.014368789,32500.0,1,0,0,0,2.0
0,0.005071968,37,0,0.191961925,20800.0,11,0,1,0,2.0
0,0.141231833,66,0,0.235344532,5833.0,8,0,2,0,0.0
0,0.481303518,50,0,3643.0,,14,0,0,0,0.0
0,0.030807986000000002,36,1,0.278980014,7254.0,7,0,2,0,0.0
0,0.35497683,48,0,0.503332445,3750.0,6,0,2,0,0.0
0,0.037548122999999996,84,0,25.0,,5,0,0,0,0.0
0,0.004404418,62,0,0.074603907,6500.0,11,0,1,0,1.0
0,0.871294474,55,0,0.539213974,5724.0,8,0,2,0,0.0
0,0.683663267,68,1,0.645,2199.0,7,0,1,0,0.0
0,0.202159568,70,0,1125.0,,10,0,1,0,0.0
0,0.007562453,64,0,12.0,,6,0,0,0,0.0
0,0.824150295,47,1,0.551715518,16000.0,6,0,3,0,3.0
0,0.28947053899999997,44,0,0.48256140000000003,8916.0,17,0,2,0,1.0
0,0.024249134,74,0,20.0,,2,0,0,0,
0,0.162077194,38,0,0.024885359,70000.0,6,0,1,0,2.0
0,0.118041975,46,0,3382.0,,14,0,1,0,0.0
0,0.932263527,47,1,0.261043447,5500.0,5,0,1,0,4.0
0,0.370702175,52,0,0.295466443,9550.0,11,0,1,0,0.0
1,0.876448126,26,6,0.293794995,2916.0,9,0,0,0,1.0
0,0.146462218,78,0,446.0,,9,0,0,0,0.0
0,0.0,71,0,0.0,1945.0,3,0,0,0,0.0
0,0.000938945,70,0,0.0,1906.0,5,0,0,0,0.0
1,0.331968384,56,2,0.24433849800000002,7550.0,9,1,1,0,2.0
0,0.311547538,33,1,0.35543199299999995,4675.0,11,0,1,0,1.0
0,0.101720055,67,0,2639.0,,3,0,1,0,0.0
0,0.475004545,33,1,0.357331822,5291.0,11,0,2,0,1.0
0,0.153996825,56,0,0.4204513,3500.0,14,0,0,0,1.0
0,0.7249909609999999,44,0,0.28956724300000003,8156.0,8,0,0,0,2.0
0,0.040491933,67,0,0.649034213,7920.0,9,0,2,0,0.0
0,0.111051483,63,0,1504.0,,9,0,1,0,0.0
1,0.642679365,52,1,0.45853429,8500.0,23,0,2,0,1.0
0,0.121337079,25,0,183.0,1.0,9,0,0,0,0.0
0,0.9999998999999999,34,0,1.115169288,3750.0,2,0,1,0,0.0
0,0.0025880829999999997,37,0,446.0,,3,0,0,0,0.0
0,0.22537613399999998,52,0,0.33101778800000003,9500.0,12,0,2,0,3.0
0,0.10479476800000001,62,0,2460.0,,23,0,1,0,3.0
0,0.002079713,86,2,0.15199258599999999,1078.0,8,0,0,0,0.0
1,0.8528871659999999,32,1,0.519610231,8209.0,11,0,2,0,1.0
0,0.467337292,54,4,0.355569442,6400.0,5,0,1,3,1.0
0,0.0,42,0,0.35356386700000003,2833.0,9,0,1,0,0.0
0,0.514868399,46,0,0.38276804,8785.0,13,0,1,0,3.0
0,0.176562174,60,0,0.11364097,14800.0,16,0,2,0,2.0
0,0.042575286,49,0,33.0,,6,0,0,0,0.0
0,0.393929937,40,2,0.060839067000000004,7412.0,6,0,0,0,0.0
0,0.055610966,47,0,0.655334467,10000.0,20,0,2,0,0.0
0,0.60199005,24,0,0.00365408,820.0,2,0,0,0,0.0
1,0.7174870440000001,42,1,0.45053924700000003,14000.0,8,0,2,0,3.0
1,0.206251902,38,0,4688.0,,11,0,4,0,0.0
0,0.114392374,39,0,0.10771748,7333.0,5,0,1,0,0.0
0,0.13368144699999998,37,0,3932.0,,23,0,1,0,0.0
0,0.001833055,51,0,0.27797542,6183.0,8,0,1,0,1.0
0,0.004737580999999999,60,0,0.002285061,3500.0,8,0,0,0,0.0
0,0.133440951,54,0,0.651569738,13600.0,8,0,3,0,4.0
0,0.032388,58,0,1782.0,,7,0,1,0,0.0
0,0.007092595,81,0,0.00449925,6000.0,11,0,0,0,1.0
0,0.579933027,45,0,0.304347826,7750.0,5,0,1,0,1.0
0,0.20457254,49,0,0.562582844,5280.0,10,0,2,0,2.0
0,0.9999998999999999,22,0,0.0,929.0,1,0,0,0,0.0
0,0.35446430799999995,62,1,1.025324892,3000.0,18,0,2,0,1.0
0,0.449803939,72,0,0.609982403,6250.0,15,0,1,0,0.0
0,0.9999998999999999,29,0,0.175898406,3700.0,0,1,0,0,0.0
0,0.05527376,55,0,0.304227432,10833.0,9,0,2,0,1.0
0,0.06534252,79,7,0.782016349,1100.0,12,0,1,0,0.0
0,0.322973267,24,1,0.053593179000000005,820.0,4,0,0,0,0.0
0,0.12303278,28,0,703.0,,3,0,0,0,0.0
0,0.91674241,26,0,1.599500416,1200.0,8,0,1,0,2.0
1,0.5470377470000001,53,1,0.272218491,4466.0,6,1,0,0,2.0
0,0.0,41,0,0.459222886,4683.0,5,0,1,0,1.0
0,0.0,42,0,0.160828955,3425.0,6,0,0,0,1.0
0,0.0,33,0,2308.0,,10,0,3,0,
0,0.448688386,64,0,1.285480349,1831.0,4,0,1,0,0.0
0,0.88609406,40,0,0.856031993,4500.0,11,0,2,0,1.0
0,0.570403482,34,0,0.109386027,4250.0,4,0,0,0,0.0
0,0.0,54,0,0.762059485,4000.0,8,0,4,0,0.0
0,0.304582993,48,1,0.35005750399999996,6955.0,13,0,1,0,2.0
0,0.083486086,71,0,0.17070563100000002,5611.0,4,0,1,0,0.0
0,0.282372031,68,0,1938.0,,12,0,2,0,0.0
1,0.78332436,44,1,0.653897402,3001.0,8,0,0,0,2.0
0,0.06614367,66,0,0.26281844600000004,3100.0,7,0,1,0,0.0
0,0.516717609,47,0,0.312239485,15833.0,18,0,3,0,0.0
0,0.00032871800000000003,74,1,0.250628141,4775.0,14,0,1,0,0.0
0,0.5784211029999999,40,2,0.599925009,8000.0,12,0,4,0,6.0
0,0.8202726579999999,50,0,0.785919083,3138.0,9,1,2,1,0.0
0,0.01208981,28,0,0.157436709,3791.0,11,0,0,0,0.0
0,0.756949537,39,0,0.7556881759999999,2680.0,6,0,1,0,1.0
0,0.9999998999999999,60,0,120.0,,2,0,0,0,0.0
0,0.264219478,48,0,2051.0,,9,0,1,0,2.0
0,0.025931605,38,0,0.26109911199999997,12500.0,8,0,2,0,3.0
0,0.9999998999999999,49,0,0.360585505,2800.0,1,0,1,0,2.0
0,0.006049838,87,0,0.21116800800000002,4100.0,12,0,1,0,0.0
0,0.894386001,32,1,0.655923605,3350.0,8,0,1,0,1.0
0,0.9999998999999999,54,1,0.070584671,3300.0,3,2,0,1,0.0
0,0.9999998999999999,55,0,0.364539716,16000.0,4,0,2,0,0.0
0,0.0,47,0,0.270281414,9700.0,8,0,2,0,0.0
0,0.373345815,43,0,0.227535719,8468.0,9,0,1,0,1.0
0,0.579427876,47,1,0.266556876,8500.0,9,0,2,1,2.0
1,0.947565543,31,0,0.36618730299999996,2850.0,4,1,2,1,2.0
0,0.890994063,46,0,0.43555795700000005,3700.0,6,0,0,0,3.0
0,0.06753823,77,0,0.033595521,7500.0,10,0,0,0,0.0
0,0.0,80,0,0.33687119,22800.0,15,0,4,0,0.0
0,0.8185248070000001,41,2,0.159680977,5892.0,8,0,1,0,2.0
0,0.019273092,48,0,0.203053283,10021.0,9,0,2,0,3.0
0,0.709987322,41,0,0.47856032,4500.0,9,0,0,0,2.0
1,0.0037975509999999997,55,0,1.117660737,8600.0,27,0,7,0,0.0
0,0.007857901,81,0,0.131693415,6666.0,21,0,1,0,1.0
0,0.069896505,50,0,0.292196007,4407.0,4,0,1,0,3.0
0,0.45514044200000003,33,0,671.0,,5,0,0,0,1.0
0,0.543682021,63,2,0.561803445,1973.0,6,0,1,0,0.0
1,0.361518667,55,3,0.648226097,3325.0,12,0,1,0,0.0
0,0.000833321,62,0,0.4088432,8073.0,16,0,3,0,3.0
1,0.941360056,44,2,0.569692268,11600.0,11,0,1,0,4.0
0,0.911398246,40,2,1058.0,,7,0,0,0,3.0
0,0.455553435,77,0,0.13549388,5800.0,6,0,0,0,1.0
0,0.006414771,31,0,1998.0,,16,0,1,0,0.0
0,0.021738271,76,0,15.0,,4,0,0,0,0.0
0,0.30835379,59,0,0.239642185,4247.0,6,0,1,0,1.0
0,0.9999998999999999,46,0,976.0,,3,0,0,0,1.0
0,0.550655229,46,0,0.043562977999999995,7184.0,2,0,0,0,2.0
0,0.522501741,56,0,0.390601566,6000.0,13,0,1,0,2.0
0,0.13693029,57,0,89.17402165,1200.0,11,0,0,0,0.0
0,0.095594537,35,0,0.283584803,5500.0,5,0,1,0,2.0
1,0.9999998999999999,47,1,0.517038008,3051.0,4,2,1,0,0.0
0,0.515349753,40,0,0.635636436,10000.0,14,0,2,0,2.0
0,0.036664173,76,0,0.002959127,5406.0,3,0,0,0,0.0
0,0.6599621139999999,58,0,0.43368386700000006,12266.0,11,0,2,0,0.0
0,0.075188278,62,0,0.604855987,4200.0,30,0,2,0,0.0
0,0.206979302,58,0,2328.0,,8,0,2,0,0.0
0,0.9999998999999999,52,0,0.174275242,3000.0,2,3,0,1,0.0
0,0.029896291000000002,45,0,0.292296616,8333.0,10,0,1,0,1.0
0,0.876057034,36,0,0.193414928,5800.0,6,0,0,0,1.0
1,0.9999998999999999,26,0,0.09757566599999999,6640.0,1,3,0,0,1.0
0,0.525026422,40,1,0.442076955,4833.0,11,0,1,0,0.0
0,0.018560884,68,0,0.10998625199999999,8000.0,11,0,0,0,0.0
1,0.9999998999999999,22,1,0.075949367,1500.0,2,0,0,1,0.0
0,0.929907009,32,0,1.0015372790000001,1300.0,4,0,2,0,0.0
0,0.082004013,52,0,1221.0,,7,0,1,0,0.0
0,0.7389460929999999,38,1,0.098696978,3606.0,6,3,0,1,1.0
0,0.6368322470000001,78,0,0.5324922639999999,4200.0,11,0,1,0,0.0
0,0.019686703,68,0,0.618492295,2400.0,7,0,1,0,0.0
0,0.198958528,59,1,0.208855823,16666.0,5,0,2,0,1.0
0,0.133241672,33,0,1.089486859,1597.0,5,0,2,0,0.0
0,0.000344729,44,0,0.110262703,11000.0,12,0,1,0,0.0
0,0.017604988000000002,42,2,0.510064465,7600.0,12,0,1,0,2.0
0,0.402665929,44,0,0.145365979,7800.0,9,0,0,0,0.0
0,0.204708135,47,0,0.325377772,7080.0,8,0,1,0,4.0
0,0.25714857,65,0,843.0,,2,0,0,0,0.0
0,0.696499503,35,1,456.0,,3,0,0,0,0.0
1,0.754983923,39,1,0.388264476,12900.0,13,0,2,0,2.0
0,0.18576526100000001,79,0,260.0,,5,0,0,0,0.0
0,0.985580509,45,0,0.314684266,6666.0,6,0,2,0,2.0
